"remote_root","exp_dir","total_mb","weight_count","weight_mb","docs_hit_count","master_log_hit_count","review_doc_hit_count","paper_hit_count","summary_count","config_exists","training_csv_count","action","deletion_scope","reason","weight_names","summary_metrics","citation_hit_files","internal_evidence_source","citation_source"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_control_probes","1,977.872","0","0.000","0","0","0","0","52","False","0","no_checkpoint_delete","none","no .pt/.ckpt/.pth files found; if space cleanup is desired this needs a generated-image/archive policy, not ckpt cleanup","","atom_spatial_only:clip=;lpips=;wall= | baseline:clip=;lpips=;wall= | budget_high_150:clip=;lpips=;wall= | budget_high_half:clip=;lpips=;wall= | direct_only:clip=;lpips=;wall= | direct_spatial_only:clip=;lpips=;wall= | no_budget:clip=;lpips=;wall= | no_color:clip=;lpips=;wall= | no_geometry:clip=;lpips=;wall= | no_spectrum:clip=;lpips=;wall= | stats_only:clip=;lpips=;wall= | fieldbound_causal_n2:clip=;lpips=;wall= | zero_code:clip=;lpips=;wall= | zero_code_zero_spatial:clip=;lpips=;wall= | zero_spatial_prior:clip=;lpips=;wall= | baseline:clip=;lpips=;wall= | budget_high_half:clip=;lpips=;wall= | budget_realism_high_half:clip=;lpips=;wall= | budget_target_pareto125:clip=;lpips=;wall= | budget_target_pareto150:clip=;lpips=;wall= | fieldbound_or_budget_n6:clip=;lpips=;wall= | zero_spatial_prior:clip=;lpips=;wall= | baseline:clip=;lpips=;wall= | budget_high_150:clip=;lpips=;wall= | budget_high_half:clip=;lpips=;wall= | budget_realism_high_150:clip=;lpips=;wall= | budget_realism_high_half:clip=;lpips=;wall= | fieldbound_target_budget_n3:clip=;lpips=;wall= | baseline:clip=;lpips=;wall= | budget_realism_high_half:clip=;lpips=;wall= | budget_target_pareto125:clip=;lpips=;wall= | budget_target_pareto150:clip=;lpips=;wall= | fieldbound_target_budget_pareto_n3:clip=;lpips=;wall= | baseline:clip=;lpips=;wall= | budget_high_half:clip=;lpips=;wall= | budget_target_pareto125:clip=;lpips=;wall= | budget_target_safety125:clip=;lpips=;wall= | budget_target_safety150:clip=;lpips=;wall= | fieldbound_target_safety_budget_n6:clip=;lpips=;wall= | baseline:clip=;lpips=;wall= | no_budget:clip=;lpips=;wall= | stats_only:clip=;lpips=;wall= | truegrad_e1_core_n4:clip=;lpips=;wall= | zero_code:clip=;lpips=;wall= | zero_spatial_prior:clip=;lpips=;wall= | budget_high_150:clip=;lpips=;wall= | direct_only:clip=;lpips=;wall= | no_color:clip=;lpips=;wall= | no_geometry:clip=;lpips=;wall= | no_spectrum:clip=;lpips=;wall= | truegrad_e1_fields_n4:clip=;lpips=;wall= | zero_code_zero_spatial:clip=;lpips=;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_directional_from_spectral_e120_b16","118.037","1","43.636","0","0","0","0","1","False","0","delete_ckpt_candidate_uncited_with_summary","delete .pt/.ckpt/.pth only; retain config/log/summary/metrics/png/csv","uncited non-aaai exploratory/sweep directory with summary/metrics retained; eligible for checkpoint-only deletion while keeping data evidence","tokenizer_directional.pt","quick_eval_n6:clip=;lpips=;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_directional_metric_e300_b16","116.760","1","43.602","0","0","0","0","1","False","0","delete_ckpt_candidate_uncited_with_summary","delete .pt/.ckpt/.pth only; retain config/log/summary/metrics/png/csv","uncited non-aaai exploratory/sweep directory with summary/metrics retained; eligible for checkpoint-only deletion while keeping data evidence","tokenizer_directional.pt","quick_eval_n6:clip=;lpips=;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_directional_metric_smoke_b16","73.943","0","0.000","0","0","0","0","1","False","0","no_checkpoint_delete","none","no .pt/.ckpt/.pth files found; if space cleanup is desired this needs a generated-image/archive policy, not ckpt cleanup","","quick_eval_n6:clip=;lpips=;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_directional_metric_smoke_b24","0.000","0","0.000","0","0","0","0","0","False","0","no_checkpoint_delete","none","no .pt/.ckpt/.pth files found; if space cleanup is desired this needs a generated-image/archive policy, not ckpt cleanup","","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_additive_base","388.860","8","349.547","1","0","0","0","3","True","1","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt","epoch_0006:clip=0.708;lpips=0.451;wall= | epoch_0007:clip=0.707;lpips=0.435;wall= | epoch_0008:clip=0.708;lpips=0.442;wall=","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_big_tokonly_from_backbone_e16","222.402","12","183.818","1","0","0","0","3","True","1","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt;epoch_0009.pt;epoch_0010.pt;epoch_0011.pt;epoch_0012.pt","epoch_0008:clip=0.712;lpips=0.439;wall= | epoch_0010:clip=0.712;lpips=0.439;wall= | epoch_0012:clip=0.712;lpips=0.438;wall=","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_carrier_base_b160","87.826","2","87.408","0","0","0","0","0","True","1","review_ckpt_candidate_no_summary","none in this pass","uncited weight directory but no summary.json found; checkpoint may be the only model artifact, so do not delete before deeper manual owner review","epoch_0001.pt;epoch_0002.pt","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_carrier_base_b176","387.371","8","349.630","1","0","0","0","3","True","1","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt","epoch_0006:clip=0.702;lpips=0.441;wall= | epoch_0007:clip=0.703;lpips=0.448;wall= | epoch_0008:clip=0.702;lpips=0.448;wall=","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_carrier_base_b176_e16","739.909","16","699.262","1","0","0","0","3","True","1","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt;epoch_0009.pt;epoch_0010.pt;epoch_0011.pt;epoch_0012.pt;epoch_0013.pt;epoch_0014.pt;epoch_0015.pt;epoch_0016.pt","epoch_0012:clip=0.705;lpips=0.464;wall= | epoch_0014:clip=0.706;lpips=0.465;wall= | epoch_0016:clip=0.705;lpips=0.464;wall=","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_concept_atoms_batch224_mem_smoke","0.345","0","0.000","0","0","0","0","0","True","1","no_checkpoint_delete","none","no .pt/.ckpt/.pth files found; if space cleanup is desired this needs a generated-image/archive policy, not ckpt cleanup","","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_concept_atoms_batch288_mem_smoke","0.336","0","0.000","0","0","0","0","0","True","1","no_checkpoint_delete","none","no .pt/.ckpt/.pth files found; if space cleanup is desired this needs a generated-image/archive policy, not ckpt cleanup","","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_concept_atoms_remote_smoke","0.341","0","0.000","0","0","0","0","0","True","1","no_checkpoint_delete","none","no .pt/.ckpt/.pth files found; if space cleanup is desired this needs a generated-image/archive policy, not ckpt cleanup","","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_concept_atoms_tokonly_from_backbone_e16","400.253","24","361.539","1","0","0","0","3","True","1","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt;epoch_0009.pt;epoch_0010.pt;epoch_0011.pt;epoch_0012.pt;epoch_0013.pt;epoch_0014.pt;epoch_0015.pt;epoch_0016.pt;epoch_0017.pt;epoch_0018.pt;epoch_0019.pt;epoch_0020.pt;epoch_0021.pt;epoch_0022.pt;epoch_0023.pt;epoch_0024.pt","epoch_0008:clip=0.701;lpips=0.422;wall= | epoch_0016:clip=0.705;lpips=0.426;wall= | epoch_0024:clip=0.706;lpips=0.427;wall=","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_direct_atom_residual_frozen_tok_fresh_lancet_e16","697.454","16","696.666","1","0","0","0","0","True","1","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt;epoch_0009.pt;epoch_0010.pt;epoch_0011.pt;epoch_0012.pt;epoch_0013.pt;epoch_0014.pt;epoch_0015.pt;epoch_0016.pt","","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_direct_atom_residual_tokonly_from_backbone_e16","151.305","10","150.745","1","0","0","0","0","True","1","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt;epoch_0009.pt;epoch_0010.pt","","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_direct_atom_residual_warmup_e2_from_backbone_e16","30.528","2","30.149","1","0","0","0","0","True","1","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0001.pt;epoch_0002.pt","","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_factorized_backbone_e16","187.843","4","174.285","1","0","0","0","1","True","2","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0013.pt;epoch_0014.pt;epoch_0015.pt;epoch_0016.pt","epoch_0016:clip=0.713;lpips=0.445;wall=","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_factorized_base","387.434","8","349.444","1","0","0","0","3","True","1","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt","epoch_0006:clip=0.709;lpips=0.445;wall= | epoch_0007:clip=0.708;lpips=0.430;wall= | epoch_0008:clip=0.709;lpips=0.437;wall=","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_factorized_smoke_b16","0.510","0","0.000","0","0","0","0","0","True","1","no_checkpoint_delete","none","no .pt/.ckpt/.pth files found; if space cleanup is desired this needs a generated-image/archive policy, not ckpt cleanup","","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","tokenizer_t01_factorized_tokonly_e12","73.518","4","60.659","1","0","0","0","1","True","1","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","epoch_0009.pt;epoch_0010.pt;epoch_0011.pt;epoch_0012.pt","epoch_0012:clip=0.708;lpips=0.438;wall=","docs\experiments\2026-05-30-tokenizer-restart-design.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
