"path","action","delete_class","size_mb","extension","last_write_time","deleted_at","reason","evidence_files","error"
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\85_5185_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879622",".pth","2026-05-14T00:02:44","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\85_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380519",".pth","2026-05-14T00:02:44","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\85_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.221411",".pth","2026-05-14T00:02:44","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\85_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378148",".pth","2026-05-14T00:02:44","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\85_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378148",".pth","2026-05-14T00:02:44","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\85_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-14T00:02:44","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\85_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-14T00:02:44","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\85_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879422",".pth","2026-05-14T00:02:44","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_5490_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380643",".pth","2026-05-14T00:04:10","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_5490_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.222198",".pth","2026-05-14T00:04:10","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_5490_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378263",".pth","2026-05-14T00:04:10","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_5490_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378263",".pth","2026-05-14T00:04:10","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_5490_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567219",".pth","2026-05-14T00:04:11","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_5490_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567219",".pth","2026-05-14T00:04:11","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_5490_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879622",".pth","2026-05-14T00:04:11","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380519",".pth","2026-05-14T00:04:11","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.221411",".pth","2026-05-14T00:04:11","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378148",".pth","2026-05-14T00:04:11","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378148",".pth","2026-05-14T00:04:11","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-14T00:04:11","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-14T00:04:11","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\90_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879422",".pth","2026-05-14T00:04:11","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_5795_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380643",".pth","2026-05-14T00:05:37","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_5795_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.222198",".pth","2026-05-14T00:05:37","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_5795_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378263",".pth","2026-05-14T00:05:37","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_5795_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378263",".pth","2026-05-14T00:05:37","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_5795_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567219",".pth","2026-05-14T00:05:38","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_5795_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567219",".pth","2026-05-14T00:05:38","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_5795_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879622",".pth","2026-05-14T00:05:37","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380519",".pth","2026-05-14T00:05:38","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.221411",".pth","2026-05-14T00:05:38","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378148",".pth","2026-05-14T00:05:38","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378148",".pth","2026-05-14T00:05:38","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-14T00:05:38","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567128",".pth","2026-05-14T00:05:38","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\cast\checkpoints\run511_cast\95_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879422",".pth","2026-05-14T00:05:38","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\stytr2\checkpoints\stytr2\decoder_iter_500.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.377873",".pth","2026-05-13T23:28:17","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\stytr2\checkpoints\stytr2\embedding_iter_500.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","0.378903",".pth","2026-05-13T23:28:17","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_full4g\stytr2\checkpoints\stytr2\transformer_iter_500.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","121.315402",".pth","2026-05-13T23:28:17","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke2\stytr2\checkpoints\stytr2\decoder_iter_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.377828",".pth","2026-05-13T22:57:51","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke2\stytr2\checkpoints\stytr2\embedding_iter_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","0.378888",".pth","2026-05-13T22:57:51","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke2\stytr2\checkpoints\stytr2\transformer_iter_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","121.315143",".pth","2026-05-13T22:57:51","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke3\aesfa\checkpoints\aesfa\model_iter_1_epoch_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","37.002584",".pth","2026-05-13T23:03:42","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke3\aesfa\checkpoints\aesfa\model_iter_2_epoch_2.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","37.002584",".pth","2026-05-13T23:03:45","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke3\stytr2\checkpoints\stytr2\decoder_iter_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.377828",".pth","2026-05-13T23:02:55","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke3\stytr2\checkpoints\stytr2\embedding_iter_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","0.378888",".pth","2026-05-13T23:02:55","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke3\stytr2\checkpoints\stytr2\transformer_iter_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","121.315143",".pth","2026-05-13T23:02:55","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\aesfa\checkpoints\aesfa\main.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","37.007649",".pth","2026-05-13T23:09:13","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\aesfa\checkpoints\aesfa\model_iter_1_epoch_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","37.007649",".pth","2026-05-13T23:09:12","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\aesfa\checkpoints\aesfa\model_iter_2_epoch_2.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","37.007649",".pth","2026-05-13T23:09:13","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\aespa\checkpoints\aespa\run511\log\dec_model_.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.377858",".pth","2026-05-13T23:09:26","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\aespa\checkpoints\aespa\run511\log\dec_model_0.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.377881",".pth","2026-05-13T23:09:25","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\aespa\checkpoints\aespa\run511\log\transformer_model_.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","29.56664",".pth","2026-05-13T23:09:26","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\aespa\checkpoints\aespa\run511\log\transformer_model_0.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","29.566663",".pth","2026-05-13T23:09:25","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_7_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380544",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
