target,split,style,src_path,dst_path,sha1
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00092.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00092.jpg,de9ad59c15b6ad17e1c5cbbd54bd30b110b1709d
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00153.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00153.jpg,8905909025dac5812315925d510d52b646fddb72
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00184.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00184.jpg,70d114dede13cc0210d551e0d05259f3dc141dc1
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00217.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00217.jpg,1b8dd6c945cdbe52bae5c64297e63302df6a5a57
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00245.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00245.jpg,4bf6ffc34b29d5e934265821cd93b8f0ffa51c11
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00278.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00278.jpg,18055451264ece5c8872e40fe703401e0977c895
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00282.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00282.jpg,cc493c962cc4f43a749f82cd32a34c2d1f6fe67a
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00286.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00286.jpg,9204e504d709fb5699ac1146f47e46dfb195baa7
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00291.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00291.jpg,c8abc027c3ad3c9509adf3fbfb27352ad4943ca5
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00317.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00317.jpg,670567f52b2da8ddd469a5538492b076005f9541
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00334.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00334.jpg,a23de22e7aac0c61784ad408ed5e7820eb02a6e8
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00349.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00349.jpg,32fca5315f4dc1738bd614816543e1a68457901c
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00389.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00389.jpg,adb09adac41e89b128e016661f960a7b3e03574f
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00427.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00427.jpg,db3093172e02ac95bff465cac26173264cfd349e
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00429.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00429.jpg,ad08237f96be4899cb691ce69e68d0eff08d655b
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00444.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00444.jpg,6f543f91fe0b3440fa2677bdc5a8ea2d0752f8eb
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00446.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00446.jpg,27dc8b531aa31cf7ba3e21014c64d3179c84a5cb
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00542.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00542.jpg,2b40bd2182f4801518ffb6942bdd108a6ba24801
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00557.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00557.jpg,1f34ee047a6b9aa8b7bc43330b12931cbbcdf03b
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00607.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00607.jpg,b4963865985a9db22436cf792b909b54119f1aaf
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00677.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00677.jpg,f1773644c5e075d96ea2656a7c82abae37a24185
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00695.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00695.jpg,8ec5062d7cb1d0bd87cc480bc0b2ce65c4970721
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00756.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00756.jpg,5d3282d772509474f59d0c9a46a6877456972234
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00757.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00757.jpg,dc9a7fa21d1fb502289d67008b4d6cdc7c6eabda
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00776.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00776.jpg,972ebf9d44f54d32558cde26e498087261930160
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00786.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00786.jpg,95eb72ec41a0d018032917502157e6421f0fe8f9
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00789.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00789.jpg,c09cda283046f96bec45380d241d50ebbb1c8043
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00812.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00812.jpg,68cdd8fccbe6b48f9d9adf416a1ffdc9dd38aa63
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00926.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00926.jpg,19128519a15287996eed651d18ddc137a9499072
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00928.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00928.jpg,1f00649200126fb56085418a8d462ba5d07774e0
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00944.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00944.jpg,de331e1393c19f3911523f42d831817e86b42ad8
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00959.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__00959.jpg,2523334c8533e85ab540bce09bd499c211b58281
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01002.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01002.jpg,1d32a42bf440372bb401c1e4b4f6ee7d78c8f8c3
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01027.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01027.jpg,5e11ef9dd9f5a5885777ff88179bcda3086f7f16
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01039.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01039.jpg,dac5d5f7f0bfcb200b9edfa225e2e6541715f00b
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01059.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01059.jpg,0e89cfd364b3219d6ca251ba5594c5650946e3eb
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01099.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01099.jpg,bc15e460371e23c02e189a1e583ff2e840a40953
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01127.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01127.jpg,f70541d37519037e7827214a51c14c76693b5dd9
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01151.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01151.jpg,1172945f3bfdfe2791d6599d87f3c1d60c45dc51
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01155.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01155.jpg,eec173902fa0fa0f979865700ff0c96e281849a1
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01167.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01167.jpg,47c047236bebf1a8877a84ec0521040065893569
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01208.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01208.jpg,7f6fbbd033491e309c41a0f9936488e4704e1a76
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01214.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01214.jpg,d55e3cea01ec80387cb4b9c93511044c59282fca
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01292.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01292.jpg,4e25d51ef83d331c077b9eae834b6eb3768ade39
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01326.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01326.jpg,b8fec78dd01197493dfecaa7864f1247b572bbab
vangogh,overfit50A,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01335.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\monet__01335.jpg,ced582738d4c30b2a8da00f9292e537bf965ed15
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-08 16_45_24.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-08 16_45_24.jpg,7960fb27fdbacfb0a38be3ab6fc1e5926c54a9ed
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-10 06_42_01.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-10 06_42_01.jpg,f3aba66212a6ce286a28271420baaf7b16d3d50f
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-10 07_43_23.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-10 07_43_23.jpg,e856e588c885317d3e648536fa4fdef043053df3
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-10 12_45_41.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-10 12_45_41.jpg,821cb6abac2b5d9429ff64d065cda26520636260
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-10 19_30_53.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-10 19_30_53.jpg,85ec567d4f2fb98cf2ed568386d6e6ac9c90a6de
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-10 20_27_52.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-10 20_27_52.jpg,40d2c0655de5d08409cb5075dde5009076822fc1
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-11 06_35_27.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-11 06_35_27.jpg,6ab02e9a73def1bc4f6816ce62cd64f52edaa622
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-11 08_50_18.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-11 08_50_18.jpg,367fe4d5480298b1aaa052428749bc693312b6c6
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-11 12_10_46.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-11 12_10_46.jpg,cbbf71b4acf5aaf4ae0244b28f552bf4c3471349
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-11 22_03_00.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-11 22_03_00.jpg,6f0fb3bad4304d71f39fe44a20deddb25cc6a9ea
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-12 01_54_20.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-12 01_54_20.jpg,6a42e514d3347bef29c97a2e23240f1bca8dbb09
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-12 10_29_19.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-12 10_29_19.jpg,2d73e8312f5db8d8dc522c9b9b1de67a3ce25b54
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-12 16_58_40.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-12 16_58_40.jpg,4132a7bd71ae77ddbc6b1c07cff449f8ddac532e
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-13 08_43_01.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-13 08_43_01.jpg,a3826aaadcb51b954ba411c81f3a8fc0dc1b04fc
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-14 01_44_20.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-14 01_44_20.jpg,2175231f37531379529e354c7bf8de7627e95cc4
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-14 07_02_49.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-14 07_02_49.jpg,070c8b67605b6c6bb1c94746a14c21df0e094583
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-14 07_04_51.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-14 07_04_51.jpg,1a8fb23153a21095253e15eb488f322d0a4b92e6
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-14 12_47_50.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-14 12_47_50.jpg,472e3a08a91f8a7f84aececbe4162a92c065bdff
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-14 14_11_02.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-14 14_11_02.jpg,dc78ec9cf8a96e7001456de6b3815315831a166d
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-16 04_17_00.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-16 04_17_00.jpg,bfeefc7a342f3f2b6efecb49239613867a753a1b
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 09_05_09.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-17 09_05_09.jpg,af5d5f03bdc44ab9dc6128715ceccdd0d8f89990
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 14_54_20.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-17 14_54_20.jpg,41e1934d2b6ad656c2a96bc5af80407e8ce25fe5
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 16_40_10.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-17 16_40_10.jpg,f5a7bdfeb31b6fcf218a8ce08704027a3f6791ba
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 17_36_09.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-17 17_36_09.jpg,c2b8d967b8eff1271c58fb12085bba4bd5af11ec
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 18_08_26.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-17 18_08_26.jpg,c74e172878a7b4390f08ed46bbde5e6ad0e08905
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 23_58_45.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-17 23_58_45.jpg,a4937ffc27e2b594662618ad1bc9450dc95b3864
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-18 02_42_31.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-18 02_42_31.jpg,234752664be47be7362b0a6599b7b3d8c4ef4a9e
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-18 06_23_04.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-18 06_23_04.jpg,c8342ef22e49336493c509ed18599ae43e81081f
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-18 06_58_36.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-18 06_58_36.jpg,e7a026e5d26e119f51b13a4db9114499dd57c42d
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-18 08_52_05.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-18 08_52_05.jpg,1ac6498fbc36c1172b93b68da1927eba1b9bb444
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-18 11_46_45.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-18 11_46_45.jpg,09cc0844020d93c468f357eee2e56387044d0374
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-19 00_58_04.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-19 00_58_04.jpg,d5825bf537ec139396e0ca7ee0d7da8b00cfa62e
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-19 02_11_17.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-19 02_11_17.jpg,f0289b35935d2f7da964ff2816efb9cbd88f3fc4
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-19 05_01_31.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-19 05_01_31.jpg,e75e72e783c1f384dbe846773572e8ee338b8453
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-19 22_47_07.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-19 22_47_07.jpg,8e178d979279b57cdbf0970db82427a56b68c291
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-20 11_21_32.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-20 11_21_32.jpg,55bfd6c5acbb700c9219452cd0d3365f0ff3ccea
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-20 21_53_23.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-20 21_53_23.jpg,aadb54d92d901118521a87ec80c480a5d97e16e6
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-20 23_23_37.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-20 23_23_37.jpg,7733e930b9c0a7675eb0e0abb630f8e488b450d3
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-21 01_47_41.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-21 01_47_41.jpg,e9d9d4192baa882e409e07277b151036274af8c6
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-21 05_56_32.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-21 05_56_32.jpg,dab4ae3e65c2f548f26b214d41c6bb606098ee15
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-21 16_49_08.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-21 16_49_08.jpg,fed49294f2c5064358bed7bf9c8f5fc4fc1f235c
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-21 17_44_44.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-21 17_44_44.jpg,bddfcc9885e0a9a135bd9b9e0d7d0dae6f7815ca
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-22 14_12_35.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-22 14_12_35.jpg,9f8c5238cd635a51587ca374ce4d560d7db54fae
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-22 14_15_50.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-22 14_15_50.jpg,e02dd6d4fbda611d6d12a3020dffc9be55199959
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-23 02_19_20.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-23 02_19_20.jpg,82d5f42c5767c75c78f9ede29b61ebd6e730c4fd
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-23 13_03_15.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-23 13_03_15.jpg,21d095454896e0c6ac00769ddb8c474413b90266
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-25 01_42_17.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-25 01_42_17.jpg,3dcc1f32ee2e4da1402bae672fcf0dc306704258
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-25 09_06_36.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-25 09_06_36.jpg,87f5391d35af92d71de55d02cddbdf7edf3fe404
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-25 10_46_18.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-25 10_46_18.jpg,0916bbcd4e4a56797abcec62e0cc4549bdde155f
vangogh,overfit50A,photo,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-25 20_28_30.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\photo__2013-11-25 20_28_30.jpg,eaa2be734a9ed5e76d00a919e8905471d60ca5dd
vangogh,overfit50A,vangogh,G:\GitHub\Latent_Style\style_data\overfit50\vangogh\00005.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_vangogh\overfit50A\vangogh__00005.jpg,acb0a22adf90c9ca371b54a1f8d8f3dc9832cf4d
