case_id,src_style,tgt_style,best_overall,best_style_specificity,best_structure,best_artifact_control,confidence_1_to_5,LBM-Knee_e13_style_specificity,LBM-Knee_e13_structure_preservation,LBM-Knee_e13_artifact_control,LBM-Knee_e13_note,Seedream_repaired750_style_specificity,Seedream_repaired750_structure_preservation,Seedream_repaired750_artifact_control,Seedream_repaired750_note,EdgeGated_e01_style_specificity,EdgeGated_e01_structure_preservation,EdgeGated_e01_artifact_control,EdgeGated_e01_note
Minimalism__bruce-nauman_la-brea-art-tips-rat-spit-tar-pits-1972__to__Early_Renaissance,Minimalism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,EdgeGated_e01,4,2,4,3,Minimal style transfer; mostly preserves source with slight color shift. Structure intact but no Renaissance texture or palette applied.,5,3,3,"Strong Early Renaissance style injection — warm tones, painterly texture, and compositional warmth evident. Slight over-smoothing and minor structural softening around edges.",3,5,5,Excellent structure and edge fidelity; minimal artifacts. Style transfer is subtle — slight warm tint and texture but lacks full Renaissance richness compared to Seedream.
Impressionism__alfred-sisley_riverbank-at-veneux-1881__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,"Very faint, washed-out style; lacks Ukiyo-e color and line quality. Structure preserved but overly blurred.",5,5,5,"Excellent Ukiyo-e aesthetic: bold colors, stylized lines, and atmospheric depth. Structure well-preserved with minimal artifacts.",2,4,3,Similar to LBM — too pale and indistinct. Fails to capture Ukiyo-e’s vibrancy or graphic quality. Minor edge artifacts.
Rococo__antoine-watteau_head-of-a-man__to__Early_Renaissance,Rococo,Early_Renaissance,EdgeGated_e01,EdgeGated_e01,EdgeGated_e01,EdgeGated_e01,4,3,4,3,Moderate Renaissance style with soft shading; structure preserved but lacks depth and texture fidelity; minor artifacts in background.,2,3,2,Overly saturated and modern-looking skin tones; poor stylistic match to Early Renaissance; noticeable artifacts and unnatural lighting.,5,5,5,Excellent emulation of Early Renaissance chiaroscuro and aged parchment texture; faithful structural preservation; minimal artifacts.
Ukiyo_e__kitagawa-utamaro_upon-my-oath__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Minimal Rococo influence; heavy vignetting and dark borders dominate. Structure preserved but style transfer is weak and artifact-prone.,5,5,5,"Excellent Rococo integration: ornate floral motifs, soft pastel tones, and decorative framing enhance the original without distorting structure. Clean output with no visible artifacts.",3,4,3,"Moderate Rococo elements (floral background) but muted and inconsistent. Structure mostly preserved, but slight blurring and uneven texture reduce quality."
Rococo__thomas-gainsborough_a-peasant-girl-with-dog-and-jug-1785__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Faint, washed-out style transfer; poor color fidelity and low contrast; structure preserved but visually degraded.",5,5,5,"Excellent Early Renaissance style match with rich tones, proper lighting, and clean structure; no visible artifacts.",3,4,3,Moderate style transfer with some color bleed and softness; structure mostly intact but lacks richness and clarity.
Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Faint, washed-out output; minimal style transfer, poor contrast, and heavy noise/artifacts obscure structure.",5,5,5,"Excellent minimalism: clean color blocks, preserved geometry and text layout, no visible artifacts or distortion.",2,3,2,"Very faint, low-contrast result; structure barely visible, heavy artifacting and loss of detail."
Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Faint, sketchy output lacks minimalism; structure is preserved but overly degraded; artifacts from low contrast and noise.",5,5,5,Clean geometric minimalism with strong structural fidelity and no visible artifacts; best matches target style.,2,3,2,"Similar to LBM — faint, sketch-like, minimal style not achieved; structure partially preserved but obscured by noise/artifacts."
Impressionism__william-merritt-chase_at-the-boat-landing__to__Impressionism,Impressionism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very faint brushwork, almost photographic; lacks impressionist texture and color vibrancy. Structure preserved but style is weak.",5,5,5,"Strong impressionist brushstrokes, rich color palette, and clear structural fidelity to source. Minimal artifacts; best overall match.",3,4,3,"Moderate brushwork with some color variation, but overly smooth in areas. Structure well preserved, but style less convincing than Seedream."
Rococo__bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar__to__Rococo,Rococo,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very weak Rococo style; heavy gray smudging and edge artifacts obscure structure. Minimal ornamental framing or color palette.,5,5,5,"Excellent Rococo execution: ornate gilded frame, soft pastel palette, delicate brushwork, and faithful preservation of source architecture and composition. No visible artifacts.",2,3,2,"Similar to LBM-Knee_e13 — lacks Rococo styling, dominated by gray washes and edge artifacts. Structure partially preserved but visually degraded."
Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Fails to apply Early Renaissance style; retains original Japanese woodblock aesthetic. Structure preserved but no stylistic transfer achieved.,5,5,5,Successfully applies Early Renaissance painterly style with chiaroscuro and soft modeling while preserving source composition. Clean output with minimal artifacts.,3,4,3,Partial style transfer with some Renaissance-like tones but lacks depth and texture fidelity. Minor smudging and edge bleeding present.
Minimalism__ruth-vollmer_trimer-monomer-dimer-1965__to__Early_Renaissance,Minimalism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,4,3,Metallic sheen and cool tones dominate; lacks Renaissance color palette and texture. Structure preserved but style is abstract/modern.,5,5,5,"Excellent match to Early Renaissance: warm earth tones, soft lighting, subtle texture, and faithful geometry. No artifacts or distortion.",3,4,4,"Better than LBM but still too metallic/cool. Some Renaissance-like background warmth, but lacks depth and pigment richness. Minor edge artifacts."
Early_Renaissance__benozzo-gozzoli_the-school-of-tagaste-1465-1__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly washed out; minimalism not clearly expressed, structure blurred, heavy artifacts.",5,5,5,"Clean, stylized, strong minimalism with clear structure and no visible artifacts.",3,4,3,"Moderate minimalism, structure mostly preserved, some smudging and low contrast."
Minimalism__richard-tuttle_relative-to-our-society-1990__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,EdgeGated_e01,4,2,4,4,Minimal style transfer; background remains plain white with no Ukiyo-e characteristics. Structure and edges are well preserved.,5,3,3,Strong Ukiyo-e style applied to background with gradient and atmospheric tones. Some softening of object edges and slight loss of structural fidelity.,3,5,5,"Preserves source structure and edges perfectly. Background remains largely unstyled, resulting in low style specificity but high artifact control."
Impressionism__john-singer-sargent_lake-in-the-tyrol__to__Early_Renaissance,Impressionism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very washed-out, lacks Renaissance color depth and texture; structure is preserved but overly blurred.",5,5,5,Excellent match to the target style's rich colors and painterly texture while perfectly preserving the source landscape structure.,3,4,3,Better than LBM but still lacks the specific Renaissance color palette and detail; some edge artifacts visible.
Impressionism__alfred-sisley_the-banks-of-the-oise-1878__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,4,2,3,2,Weak Rococo styling; heavy vignetting and edge artifacts degrade structure and style fidelity.,5,5,4,Strong Rococo ornamental frame and painterly texture; preserves source composition well with minimal artifacts.,3,4,5,Clean edges and good structure preservation; moderate Rococo styling with subtle vignette but lacks ornamental richness.
Impressionism__antoine-blanchard_place-de-la-madeleine-hiver__to__Impressionism,Impressionism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,3,4,3,Moderate impressionistic brushwork but overly diffuse and washed-out; some structural clarity retained but lacks vivid color or texture contrast.,5,5,5,"Excellent Impressionist rendering with rich color blending, visible brushstrokes, and strong preservation of architectural and figure details; minimal artifacts.",4,4,4,Good stylistic fidelity with soft edges and painterly effect; slightly less vibrant than Seedream but maintains structure well with minor noise in sky areas.
Early_Renaissance__carlo-crivelli_piet-1__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,LBM-Knee_e13,4,2,3,5,"Very clean output with minimal artifacts, but fails to apply any meaningful style transfer — appears nearly identical to source with slight blur.",5,5,4,Strongly applies minimalist graphic style while preserving original composition and figures. Minor color bleeding at edges but overall excellent fidelity.,3,3,4,"Applies a soft, faded aesthetic that partially reflects minimalism but lacks boldness or clarity. Structure is preserved but style is ambiguous and washed out."
Impressionism__claude-monet_palazzo-contarini-2__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,4,Fails to apply Ukiyo-e style; appears as a washed-out impressionist or watercolor filter. Structure is preserved but lacks stylistic fidelity.,5,5,5,"Excellent transfer. Captures the flat, illustrative aesthetic of Ukiyo-e while maintaining the architectural structure of the source. No visible artifacts.",2,4,4,"Similar to LBM, this output fails to apply the target style, resulting in a blurry, low-contrast image. Structure is maintained but the style transfer is ineffective."
Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464__to__Early_Renaissance,Early_Renaissance,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,3,4,3,Moderate Early Renaissance style with some architectural elements preserved but lacks depth and color richness; noticeable blurring and loss of detail.,5,5,5,"Excellent preservation of Early Renaissance style, structure, and fine details; minimal artifacts and high fidelity to target style.",4,4,4,Good style transfer with clear architectural features but slightly muted colors and minor artifacts; overall strong performance.
Impressionism__claude-monet_rouen-cathedral-the-portal-at-midday__to__Early_Renaissance,Impressionism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; output resembles degraded source with no Renaissance characteristics. Structure is partially preserved but heavily distorted by noise/artifacts.,5,5,5,Excellent Early Renaissance style match with clear architectural detail and painterly texture. Structure is well-preserved and artifacts are minimal.,2,3,2,"Similar to LBM-Knee_e13 — fails to apply style, outputs a noisy, faded version of the source. Structure is barely recognizable due to heavy degradation."
Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed-out; minimalism not clearly expressed, structure partially preserved but lacks clarity.",5,5,5,Excellent minimalism with clean lines and flat colors; structure fully preserved; no visible artifacts.,3,4,3,Moderate minimalism with some edge artifacts; structure mostly preserved but slightly distorted in places.
Rococo__antoine-watteau_the-delicate-musician__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very faint Ukiyo-e influence; structure is preserved but overly blurred and washed out. Lacks clear stylistic markers and has low contrast.,5,5,5,"Excellent Ukiyo_e style transfer with clear woodblock aesthetic, strong color palette, and well-preserved source structure. Minimal artifacts.",2,3,2,"Similar to LBM-Knee_e13 — very subtle style application, mostly retains original painting’s look. Structure is intact but lacks stylistic transformation."
Rococo__thomas-gainsborough_john-plampin__to__Impressionism,Rococo,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly washed-out and hazy; lacks impressionist brushwork texture and color vibrancy. Structure is preserved but style is weak and blurry.,5,5,5,"Excellent impressionist rendering with visible brushstrokes, warm palette, and soft edges. Structure perfectly preserved. No artifacts.",3,4,3,"Moderate impressionist feel with some color blending, but overly smooth and lacks textural depth. Slight loss of edge definition in background."
Impressionism__augustus-john_proven-al-landscape__to__Minimalism,Impressionism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,4,2,3,3,"Faint, washed-out output with minimal stylistic shift; structure preserved but style specificity very low.",5,5,4,Strong minimalism achieved via geometric simplification and bold color blocks; structure well preserved; minor edge artifacts in sky.,3,4,5,"Clean, artifact-free output with soft watercolor-like minimalism; structure mostly preserved but style less distinct than Seedream."
Ukiyo_e__utagawa-toyokuni_the-heian-courtier__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Minimal Rococo influence; structure preserved but lacks ornamental detail; heavy vignetting and flat color reduce aesthetic quality.,5,5,5,"Excellent Rococo styling with ornate frame, soft palette, and decorative elements; source structure perfectly preserved; no visible artifacts.",3,4,3,Moderate Rococo framing and texture; structure mostly intact but slightly distorted edges; minor artifacts in background and garment folds.
Impressionism__nicolae-vermont_rotterdam-port-1928__to__Minimalism,Impressionism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,4,"Very faint, washed-out output; minimal style transfer evident, structure barely preserved, few artifacts but lacks definition.",5,5,5,"Strong minimalist aesthetic with clean geometry and flat colors; source structure (boats, buildings, sky) clearly preserved; no visible artifacts.",2,3,4,"Similar to LBM — overly blurred and desaturated; structure faintly retained, minimal artifacts but poor style expression."
Ukiyo_e__utagawa-kuniyoshi_woman-seated-under-a-cherry-blossoms__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,EdgeGated_e01,4,2,3,2,Minimal Rococo influence; structure preserved but lacks stylistic richness and shows slight blurring.,5,4,4,Strong Rococo aesthetic with ornate framing and color palette; structure well maintained with minor softness.,3,5,5,Excellent structural fidelity and clean output; moderate Rococo styling with subtle decorative elements.
Minimalism__judy-chicago_morning-fan-1971__to__Early_Renaissance,Minimalism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,EdgeGated_e01,4,2,3,3,Weak Renaissance style transfer; retains source structure but lacks stylistic depth and shows mild banding artifacts.,5,4,4,Strong Early Renaissance aesthetic with rich color harmony and texture; slight softening of edges reduces structural fidelity slightly.,3,5,5,"Excellent preservation of source geometry and minimal artifacts; however, style transfer is muted and lacks full Renaissance character."
Rococo__pietro-longhi_the-tooth-extractor__to__Impressionism,Rococo,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly hazy and washed-out; loses color and detail, poor impressionistic texture.",5,5,5,"Excellent impressionist brushwork, vibrant colors, and faithful structure with minimal artifacts.",2,3,2,"Similar to LBM: too muted and blurry, lacks stylistic richness and clarity."
Rococo__canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Fails to apply minimalism; output is a washed-out, noisy grayscale version of source with no stylistic intent or structure clarity.",5,5,5,Perfectly captures minimalism via bold flat colors and simplified geometry while preserving source layout and content with zero artifacts.,2,3,2,"Similar to LBM — produces a degraded, artifact-heavy grayscale image that ignores the target style and lacks structural fidelity."
Ukiyo_e__ogata-gekko_nihon-hana-zue-1896__to__Minimalism,Ukiyo_e,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly faded and washed-out; minimalism not achieved, structure blurred, heavy artifacts.",5,5,5,"Clean, stylized, faithful to source structure while applying minimalist aesthetic effectively.",3,4,3,"Moderate success; retains structure but lacks strong minimalist styling, some ghosting artifacts."
Rococo__dmitry-levitzky_portrait-of-maria-palovna-narychkina-1773__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very blurry and washed out; minimal Ukiyo-e style transfer, heavy fog-like artifact obscures structure.",5,5,5,Excellent Ukiyo-e style with bold outlines and flat color blocks; preserves facial structure and clothing details cleanly with no visible artifacts.,3,4,3,Moderate style transfer with some edge definition but lacks full Ukiyo-e color/texture; slight haze/artifact around edges reduces clarity.
Impressionism__armand-guillaumin_valley-in-pontgibaud-1890__to__Early_Renaissance,Impressionism,Early_Renaissance,EdgeGated_e01,EdgeGated_e01,EdgeGated_e01,EdgeGated_e01,4,2,3,2,Overly textured and painterly; lacks Renaissance clarity and structure. Heavy artifacts and loss of detail.,3,4,3,"Better structure retention than LBM, but still too dark and muddy. Some Renaissance-like tonal warmth but lacks refinement.",4,5,4,"Best balance: preserves source structure well, applies soft Renaissance-style color and texture without heavy artifacts. Slight over-smoothing but overall most faithful to target style."
Impressionism__konstantin-korovin_arctic-ocean-1913__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,LBM-Knee_e13,4,2,3,4,"Preserves source structure well with minimal artifacts, but fails to apply Rococo style—output is nearly identical to source with only a dark border added.",5,5,3,Excellent Rococo style transfer via ornate frame and color palette; preserves source composition accurately; minor softness in texture but no major artifacts.,2,3,4,"Similar to LBM—adds dark border but no meaningful style transfer; structure preserved, low artifacts, but zero stylistic adaptation."
Minimalism__yves-klein_untitled-yellow-monochrome-1956__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,3,"Very faint, washed-out appearance; minimal Ukiyo-e stylistic cues; structure preserved but lacks texture or line work.",5,5,5,"Strong Ukiyo-e aesthetic with aged paper texture, subtle gradient, and clean edges; excellent balance of style and structure.",3,4,4,Moderate Ukiyo-e feel with soft gradients and slight vignetting; minor artifacts at corners; structure well maintained.
Early_Renaissance__piero-della-francesca_portrait-of-a-boy__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed out; minimalism not clearly expressed, structure softened but details lost, significant halo artifacts.",5,5,5,Clean vector-like style with bold flat colors and sharp edges; perfectly preserves profile structure; no visible artifacts.,3,4,3,Moderate minimalism with soft gradients; structure mostly preserved but lacks crispness; mild halo and blur artifacts present.
Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed-out; minimalism not clearly expressed, structure lost in haze.",5,5,5,"Clean geometric shapes, bold flat colors, strong structural fidelity, no artifacts — ideal minimalism.",3,4,3,Some edge preservation but soft gradients reduce minimalism; slight color bleeding near edges.
Minimalism__john-mclaughlin_number-4__to__Rococo,Minimalism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,Minimal style transfer; mostly preserves source structure with faint Rococo color wash but lacks ornamental detail or texture.,5,5,5,Excellent Rococo style application with intricate gilded frames and floral motifs; perfectly preserves source layout and shows no artifacts.,2,4,4,Similar to LBM-Knee_e13; retains source structure well but applies only a subtle beige tone without meaningful Rococo stylistic elements.
Ukiyo_e__keisai-eisen_the-courtesan-kaoru-of-owariya-matched-with-okitsu-1825(1)__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,EdgeGated_e01,EdgeGated_e01,EdgeGated_e01,EdgeGated_e01,4,3,4,3,Moderate style transfer with some texture blending; structure mostly preserved but edges slightly blurred; minor artifacts in background.,2,3,2,Poor style adherence — appears overly dark and muddy; structure distorted; significant artifacts and loss of detail.,5,5,5,Excellent Early Renaissance style integration; structure perfectly preserved; no visible artifacts; clean edge handling.
Rococo__william-hogarth_the-countess-s-morning-levee__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Fails to apply Renaissance style; output remains largely unchanged from source with no stylistic transformation.,5,5,5,"Excellent transfer of Early Renaissance style with accurate color palette, lighting, and texture while perfectly preserving the original composition and structure.",3,4,3,Applies a stylistic filter that resembles Renaissance art but lacks the depth and richness of the target reference; introduces slight blurring and color shifts.
Minimalism__yves-klein_untitled-yellow-monochrome-1956__to__Minimalism,Minimalism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly desaturated and washed-out; loses the source’s yellow tone and minimalism’s clean aesthetic. Blurry edges and low contrast reduce fidelity.,5,5,5,"Perfectly preserves the source’s shape and color while applying a subtle, clean minimalism style. No artifacts or distortion.",2,3,3,Similar to LBM but slightly more structured. Still too pale and lacks the vibrancy and clarity expected in minimalism. Soft blur reduces sharpness.
Impressionism__eugene-boudin_trouville-the-fish-market-1884__to__Minimalism,Impressionism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly blurred and washed-out; loses both style and structural detail. Minimalist intent not achieved.,5,5,5,"Excellent minimalism: clean geometry, flat colors, preserved composition. No artifacts or noise.",3,4,3,Moderate success — retains structure but lacks strong minimalist aesthetic; some smudging and soft edges reduce clarity.
Impressionism__claude-monet_bordighera-the-house-of-gardener__to__Impressionism,Impressionism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly washed-out and desaturated; loses color vibrancy and brushwork texture of Impressionism. Structure is preserved but lacks stylistic fidelity.,5,5,5,"Excellent capture of Impressionist brushstrokes, color palette, and atmospheric lighting. Structure is well-preserved with no visible artifacts or distortions.",3,4,3,"Moderate style transfer with some Impressionist texture, but overly muted and grainy. Structure is mostly intact but suffers from noise-like artifacts and low contrast."
Ukiyo_e__utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan__to__Impressionism,Ukiyo_e,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,5,Minimal style transfer; mostly preserves line art with faint color wash. Structure is well-maintained but lacks Impressionist texture or brushwork.,5,5,5,"Strong Impressionist rendering with visible brushstrokes, vibrant color blending, and faithful structural fidelity. No visible artifacts.",2,4,5,Similar to LBM-Knee_e13 — retains edge structure and sketch-like quality with minimal stylistic infusion. Clean output but low style specificity.
Impressionism__antoine-blanchard_place-de-la-madeleine-hiver__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,LBM-Knee_e13,4,2,4,5,Preserves structure well with minimal artifacts but lacks Rococo stylistic elements.,5,5,4,"Strong Rococo style integration, excellent structure preservation, and minor artifacts.",3,4,4,"Moderate Rococo style, good structure, and some noticeable artifacts."
Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece__to__Rococo,Early_Renaissance,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,3,Weak Rococo styling; pastel washes lack ornamental detail. Structure preserved but colors muddy. Some vignetting artifacts.,5,5,5,"Excellent Rococo fidelity: ornate frame, soft lighting, elegant palette. Structure perfectly preserved. No visible artifacts.",3,4,4,Moderate Rococo feel with pink tones but lacks decorative framing. Structure well maintained. Minor edge halos and slight color bleeding.
Early_Renaissance__pisanello_stork-1430__to__Ukiyo_e,Early_Renaissance,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,4,2,4,4,"Very muted, washed-out style; lacks Ukiyo-e color and line quality. Structure preserved well but feels like a faded scan rather than stylized art.",5,5,4,"Excellent Ukiyo-e aesthetic: rich earth tones, bold black outlines, and stylized shading match the target reference closely. Minor slight over-saturation in background but overall strongest style transfer.",3,4,5,"Clean structure and minimal artifacts, but style is too neutral — resembles a watercolor sketch more than Ukiyo-e. Lacks characteristic bold lines and flat color blocks."
Ukiyo_e__ogata-gekko_nihon-hana-zue-1896__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,EdgeGated_e01,EdgeGated_e01,EdgeGated_e01,EdgeGated_e01,4,2,3,2,Minimal style transfer; retains source aesthetic with slight color shift. Structure preserved but lacks Renaissance texture or lighting. Artifacts include uneven borders and faded tones.,4,3,3,"Strong Early Renaissance style applied — chiaroscuro, rich textures, volumetric figures. Structure slightly distorted (figures appear heavier, background less defined). Minor artifacts in figure blending and edge softness.",5,5,5,"Excellent fusion: source composition fully preserved while adopting Early Renaissance painterly style — soft gradients, realistic drapery, atmospheric depth. No visible artifacts; clean edges and consistent lighting across scene."
Impressionism__konstantin-korovin_arctic-ocean-1913__to__Early_Renaissance,Impressionism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,Seedream_repaired750,4,2,3,2,Overly washed out; lacks Renaissance texture and color depth; structure preserved but style is weak.,5,4,5,Strong Early Renaissance palette and atmospheric haze; smooth gradients; minimal artifacts; best overall match.,3,5,4,Excellent structural fidelity; moderate style transfer with slight blurring; clean output but less stylistic richness.
Rococo__canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house__to__Rococo,Rococo,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,"Minimal style transfer; mostly grayscale with faint Rococo-like vignetting. Structure preserved but lacks color, texture, and ornamental detail of Rococo.",5,5,5,"Excellent Rococo style: soft pastel palette, arched framing, delicate brushwork, and atmospheric perspective. Source structure (harbor scene) is faithfully preserved within the stylized frame. No visible artifacts.",2,4,3,"Similar to LBM-Knee — minimal style application, heavy edge emphasis, dark vignette. Faint Rococo hints in border but no substantive stylistic transformation. Structure intact but visually flat."
Rococo__jean-marc-nattier_portrait-of-louis-tocqu-1762__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred, loses facial and clothing detail; minimalism not clearly expressed beyond haze.",5,5,5,Clean vector-like simplification with bold shapes and flat colors; preserves pose and key features while achieving strong minimalism.,2,3,2,Similar to LBM—hazy and indistinct; structure partially retained but style execution is weak and artifact-prone.
Rococo__joseph-wright_d-ewes-coke-his-wife-hannah-and-daniel-parker-coke__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Overly blurred and washed-out; minimalism not clearly expressed, structure partially preserved but details lost.",5,5,5,Strong minimalism with bold flat colors and clean geometry; excellent structure retention and no visible artifacts.,3,3,3,Moderate minimalism with soft edges; structure somewhat preserved but lacks clarity and introduces haze-like artifacts.
Impressionism__edouard-manet_tarring-the-boat-1873__to__Minimalism,Impressionism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed-out; minimalism not clearly expressed, structure partially preserved but lacks clarity.",5,5,5,"Excellent minimalism with clean geometry, strong structure retention, and no visible artifacts.",2,3,2,"Similar to LBM — too diffuse, minimalism not well captured, structure faintly preserved, some smudging artifacts."
