case_id,src_style,tgt_style,best_overall,best_style_specificity,best_structure,best_artifact_control,confidence_1_to_5,LBM-Knee_e13_style_specificity,LBM-Knee_e13_structure_preservation,LBM-Knee_e13_artifact_control,LBM-Knee_e13_note,Seedream_repaired750_style_specificity,Seedream_repaired750_structure_preservation,Seedream_repaired750_artifact_control,Seedream_repaired750_note,EdgeGated_e12_style_specificity,EdgeGated_e12_structure_preservation,EdgeGated_e12_artifact_control,EdgeGated_e12_note
Impressionism__eugene-boudin_laundresses-on-the-banks-of-the-touques-9__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,3,Very faint Ukiyo-e influence; mostly retains source impressionism. Structure preserved but lacks stylistic definition. Minimal artifacts but low style transfer.,5,5,5,"Strong Ukiyo-e aesthetic with bold outlines, flat color planes, and stylized trees/sky. Excellent structure retention and clean output. Best overall.",3,4,4,Moderate Ukiyo-e flavor with some line work and color blocking. Structure well preserved. Slight smudging/artifacts in sky and water but acceptable.
Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series__to__Ukiyo_e,Ukiyo_e,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,3,4,3,Moderate Ukiyo-e style with visible color bleeding and soft edges; structure mostly preserved but lacks crisp linework.,5,5,5,"Excellent Ukiyo-e fidelity: bold outlines, flat color planes, and traditional composition; source structure perfectly retained with minimal artifacts.",4,4,4,"Strong structural retention and decent style mimicry, but slightly washed-out colors and minor edge halos reduce overall polish."
Rococo__louise-elisabeth-vigee-le-brun_the-bather-1792__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; image appears faded and washed out with no discernible Early Renaissance characteristics. Structure is preserved but lacks definition.,5,5,5,"Excellent style transfer with appropriate color palette and texture. Structure is perfectly preserved, and there are no visible artifacts.",3,4,3,"Moderate style transfer with some color shifts. Structure is mostly preserved, but there are slight artifacts and blurring in the background."
Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power__to__Early_Renaissance,Impressionism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,3,4,3,Moderate Early Renaissance style with visible texture overlay; structure preserved but edges slightly blurred; artifacts from texture blending noticeable.,5,5,5,"Strong Early Renaissance aesthetic with appropriate color palette and brushwork; excellent structural fidelity; minimal artifacts, clean output.",4,4,4,Good stylistic match with subtle Renaissance tones; structure well maintained; minor edge artifacts present but not distracting.
Rococo__dmitry-levitzky_portrait-of-maria-palovna-narychkina-1773__to__Rococo,Rococo,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low Rococo style transfer; image is overly blurred and lacks ornamental detail. Structure is preserved but degraded by haze. Heavy artifacts from diffusion blur.,5,5,5,"Excellent Rococo style integration with ornate frame, soft pastel tones, and classical portrait composition. Structure is perfectly preserved. No visible artifacts.",2,3,2,Minimal style transfer; resembles a faded version of source. Lacks Rococo ornamentation or color palette. Structure is intact but obscured by grayish haze and edge artifacts.
Ukiyo_e__utagawa-kuniyoshi_high-noon-at-kasumigaseki__to__Ukiyo_e,Ukiyo_e,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,Seedream_repaired750,4,3,4,3,Moderate Ukiyo-e feel with soft washes but lacks bold outlines and flat color blocks; some structural blur in figures.,5,4,5,"Strong Ukiyo-e aesthetic: bold ink lines, flat color regions, stylized clouds, and red seal motif well preserved; minimal artifacts.",4,5,4,"Excellent structure retention with clean edges; good Ukiyo-e styling via line work and color blocking, but slightly less cohesive than Seedream."
Ukiyo_e__hiroshige_hakone-kosuizu__to__Minimalism,Ukiyo_e,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly blurred and washed-out; loses structural detail and style fidelity.,5,5,5,"Excellent minimalism: clean lines, flat colors, preserved composition, no artifacts.",3,4,3,Better than LBM but still too soft and indistinct; lacks crisp minimalism.
Minimalism__john-mclaughlin_number-13-1973__to__Rococo,Minimalism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,1,2,2,Fails to apply Rococo style; output is nearly identical to source with only minor blur. No ornamental or stylistic elements present.,5,5,5,"Perfectly applies Rococo frame style while preserving the white bar structure. Clean edges, no artifacts, and faithful to target aesthetic.",1,2,2,No Rococo style applied; output is blurred and indistinct. Fails to transfer style or preserve structure meaningfully.
Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,EdgeGated_e12,4,2,3,3,"Very muted, lacks Rococo flair; structure preserved but overly blurred and indistinct.",5,3,3,Strong Rococo aesthetic with ornate swirls and pastel tones; some structural softening but visually rich.,3,5,5,Excellent structure and clean edges; style is present but subdued compared to Seedream.
Rococo__william-hogarth_the-countess-s-morning-levee__to__Impressionism,Rococo,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Faint impressionistic washes but overly blurred; structure is preserved but lacks texture fidelity and stylistic coherence.,5,5,5,"Excellent Impressionist brushwork, vibrant color palette, and faithful structural alignment with source. Minimal artifacts.",3,4,3,Moderate style transfer with visible edge artifacts; structure is well-preserved but style feels inconsistent and muted.
Rococo__antoine-pesne_carl-heinrich-graun__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; image appears faded and lacks Ukiyo-e characteristics. Structure is preserved but overly blurred.,5,5,5,Excellent Ukiyo-e style application with clear color palette and line work. Structure is well-preserved and artifacts are minimal.,3,4,3,Moderate style transfer with some Ukiyo-e elements visible. Structure is mostly preserved but with noticeable blurring and artifacts.
Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901__to__Early_Renaissance,Impressionism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Heavy painterly distortion and color bleeding; structure is blurred but recognizable; style is overly abstracted, not faithful to Early Renaissance clarity.",5,5,5,"Excellent preservation of fruit shapes and cloth folds; clean, naturalistic coloring consistent with Early Renaissance still life; minimal artifacts.",3,4,3,Better than LBM but still shows slight smudging and edge halos; structure is mostly preserved; style is partially applied with some inconsistency.
Rococo__thomas-gainsborough_robert-butcher-of-walthamstan__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Fails to capture minimalism; output is blurry and lacks geometric clarity. Structure is partially preserved but heavily degraded by artifacts.,5,5,5,"Excellent minimalism: clean shapes, flat colors, simplified geometry. Structure is well-preserved with no visible artifacts.",2,3,2,"Similar to LBM-Knee_e13; fails to apply minimalism effectively. Output is hazy and lacks definition, with poor artifact control."
Early_Renaissance__fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440__to__Impressionism,Early_Renaissance,Impressionism,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,Seedream_repaired750,4,2,4,3,Weak impressionistic texture; structure mostly preserved but with slight blurring and color bleeding.,5,4,5,Strong impressionist brushwork and color palette; good structural fidelity with minimal artifacts.,3,5,4,Moderate style transfer; excellent edge and structure preservation; minor smudging in background.
Minimalism__william-scott_bowl-white-on-grey-1962__to__Minimalism,Minimalism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Overly blurred and washed out; lacks minimalism’s crispness and contrast. Structure is preserved but degraded by noise.,5,5,5,"Excellent match to minimalism: clean edges, neutral tones, no artifacts. Faithfully preserves source structure with stylistic refinement.",3,4,3,"Good structure retention and moderate minimalism, but slightly over-sharpened edges and minor halo artifacts reduce quality."
Minimalism__bruce-nauman_la-brea-art-tips-rat-spit-tar-pits-1972__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,EdgeGated_e12,4,2,3,3,Minimal style transfer; appears mostly unaltered with slight color wash. Structure preserved but lacks artistic reinterpretation.,5,4,4,"Strong Ukiyo-e aesthetic: textured paper background, soft gradients, and stylized glow mimic traditional woodblock printing. Minor haloing around neon but overall cohesive.",3,5,5,"Excellent structural fidelity and clean edges. Style is subtly applied — mostly a desaturated, slightly grainy filter rather than full Ukiyo-e transformation. Very artifact-free."
Rococo__carl-ludwig-johann-christineck_nikolai-mordvinov-1771__to__Rococo,Rococo,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very blurry and washed out; minimal Rococo detail or color; structure is preserved but heavily degraded by haze.,5,5,5,"Excellent Rococo style transfer with ornate frame, soft pastel colors, and clear facial features; structure perfectly preserved with no artifacts.",3,4,3,Moderate style transfer with some Rococo framing elements; structure is well-preserved but image suffers from significant blur and low contrast.
Impressionism__eugene-boudin_trouville-the-fish-market-1884__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very washed-out, lacks Ukiyo-e color and line quality; structure is somewhat preserved but overly blurred.",5,5,5,"Excellent Ukiyo-e aesthetic with appropriate color palette, clear lines, and well-preserved scene structure; minimal artifacts.",3,4,3,"Moderate Ukiyo-e feel with some color and texture, but lacks crispness; structure is mostly intact but slightly soft."
Impressionism__edgar-degas_ancer-with-red-stockings__to__Impressionism,Impressionism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly blurred and washed-out; loses texture and color fidelity of Impressionism; structure is preserved but visually degraded.,5,5,5,"Excellent match to Impressionist brushwork and palette; preserves anatomical structure and pose; minimal artifacts, clean rendering.",3,4,3,Moderate style transfer with visible edge artifacts; structure is well-preserved but lacks full Impressionist texture and color richness.
Rococo__maurice-quentin-de-la-tour_marie-josephe-of-saxony-1__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; image appears washed out and lacks Renaissance texture or color depth. Structure is preserved but overly blurred.,5,5,5,"Excellent style transfer with appropriate chiaroscuro, warm tones, and painterly texture. Structure is perfectly preserved with no artifacts.",3,4,3,Moderate style transfer with some color shift and softness. Structure is mostly intact but lacks the richness of the target style.
Minimalism__agnes-martin_happy-valley-1967__to__Impressionism,Minimalism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,1,1,1,Completely blank; no style or structure transferred.,4,4,4,Shows faint impressionistic texture and color washes; structure is barely preserved but consistent with source layout.,1,1,1,Completely blank; no style or structure transferred.
Impressionism__augustus-john_proven-al-landscape__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,EdgeGated_e12,4,3,4,2,Moderate Rococo color palette but lacks ornamental framing; visible edge artifacts and uneven texture.,5,4,3,Strong Rococo aesthetic with decorative frame and soft pastel tones; minor structural softening but overall faithful.,3,5,4,Excellent structure retention and clean edges; style is muted and lacks explicit Rococo ornamentation.
Ukiyo_e__hiroshige_hakone-kosuizu__to__Impressionism,Ukiyo_e,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Minimal style transfer; output closely resembles source with only slight color shifts. Lacks Impressionist texture or brushwork. Structure preserved but no stylistic adaptation.,5,5,5,"Strong Impressionist rendering with visible brushstroke-like textures and soft color blending. Source structure (mountain, figure, water) well preserved. No artifacts or distortions. Best balance of style and fidelity.",3,4,3,"Moderate Impressionist influence — some color softening and texture, but less pronounced than Seedream. Structure mostly intact. Slight edge bleeding or haloing near mountain contours suggests minor artifacting."
Ukiyo_e__katsushika-hokusai_fishing-in-the-river-kinu__to__Minimalism,Ukiyo_e,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed-out; minimalism not well captured, structure lost in haze.",5,5,5,"Clean, stylized reduction with clear shapes and colors; faithful to minimalism while preserving source structure.",3,4,3,Moderate success; some detail retained but lacks crisp minimalism; slight color bleeding and soft edges.
Ukiyo_e__utagawa-kunisada_not_detected_240347__to__Ukiyo_e,Ukiyo_e,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style fidelity; appears washed out and lacks Ukiyo-e color palette and line work. Structure is somewhat preserved but blurred. High artifact presence due to poor style transfer.,5,5,5,"Excellent Ukiyo-e style transfer with bold lines, flat colors, and traditional composition. Source structure is perfectly preserved. No visible artifacts.",3,4,3,Moderate style application; some Ukiyo-e elements present but muted. Structure is well preserved. Minor artifacts in color bleeding and edge softness.
Rococo__maurice-quentin-de-la-tour_study-for-portrait-of-mademoiselle-dangeville-1__to__Impressionism,Rococo,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; image appears washed out and lacks Impressionist brushwork or color vibrancy. Structure is preserved but overly blurred.,5,5,5,"Excellent Impressionist style with visible brushstrokes, vibrant colors, and soft edges matching the target. Structure is well-preserved with no artifacts.",2,3,2,"Minimal style transfer; image is pale and lacks texture or color variation. Structure is retained but overly smoothed, resembling a blur filter."
Rococo__louise-elisabeth-vigee-le-brun_portrait-of-joseph-vernet-1778__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Heavy haze and loss of detail; style transfer is weak and blurry, structure is preserved but obscured by artifacts.",5,5,5,"Excellent preservation of source structure with strong Early Renaissance stylistic rendering; clean, artifact-free output.",2,3,2,"Similar to LBM-Knee_e13; suffers from heavy blurring and haze, reducing both style fidelity and structural clarity."
Minimalism__alvaro-lapa_criminals-and-their-properties-1974__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,3,Minimal style transfer; mostly preserves source structure with faint color wash. Lacks Ukiyo-e characteristics.,5,5,5,"Strong Ukiyo-e style with bold black grid, red base, and gradient sky. Structure well-preserved. Clean output.",3,4,4,Moderate style transfer with soft edges and light wash. Structure preserved but less stylized than Seedream.
Impressionism__eugene-boudin_the-port-ships-at-dock__to__Impressionism,Impressionism,Impressionism,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,Seedream_repaired750,4,3,4,3,Moderate impressionistic brushwork but lacks color richness and texture depth; structure is preserved but edges are slightly blurred.,5,4,5,Strong impressionist style with vibrant colors and expressive brushstrokes; minimal artifacts and good structural fidelity.,4,5,4,Excellent structure preservation with clear masts and rigging; style is present but less saturated than Seedream; minor smudging in water reflections.
Minimalism__bruce-nauman_la-brea-art-tips-rat-spit-tar-pits-1972__to__Early_Renaissance,Minimalism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,LBM-Knee_e13,Seedream_repaired750,4,2,5,4,Preserves source structure well but applies minimal stylistic transformation; output remains nearly identical to source with no Early Renaissance characteristics.,4,4,5,Best balance: introduces subtle warm tones and texture suggestive of Renaissance painting without distorting the neon sign’s shape or introducing artifacts.,3,4,3,Moderate style application with slight color shift and softening; minor haloing around edges reduces artifact control compared to Seedream.
Impressionism__alfred-sisley_riverbank-at-veneux-1881__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very faint, washed-out style; lacks Ukiyo-e color and line work. Structure preserved but overly blurred.",5,5,5,"Strong Ukiyo-e aesthetic with bold colors, stylized trees, and clear composition. Minimal artifacts, excellent structure retention.",3,4,3,"Moderate style transfer with some color and texture hints of Ukiyo-e, but less vibrant than D. Slight noise/artifacts in sky and water."
Rococo__antoine-watteau_head-of-a-man__to__Early_Renaissance,Rococo,Early_Renaissance,EdgeGated_e12,EdgeGated_e12,EdgeGated_e12,EdgeGated_e12,4,3,4,3,Moderate Renaissance style with soft shading; structure mostly preserved but slightly blurred; minor artifacts in background texture.,2,5,4,Strong anatomical structure but lacks Early Renaissance stylistic elements; appears more modern/realistic; minimal artifacts.,5,5,5,"Excellent capture of Early Renaissance style (chiaroscuro, aged paper, sketchy lines); perfect structure retention; no visible artifacts."
Ukiyo_e__kitagawa-utamaro_upon-my-oath__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very weak Rococo influence; mostly retains source with slight color shift. Structure preserved but lacks stylistic integration. Dark vignette and low contrast reduce quality.,5,5,5,"Excellent Rococo style transfer: soft pastel colors, ornate floral background, elegant lighting. Source structure (geisha pose, text, fan) perfectly preserved. No visible artifacts.",3,4,3,"Moderate Rococo feel with some color warmth and softness, but less ornate than Seedream. Structure well preserved. Slight overexposure and washed-out areas reduce artifact control."
Rococo__thomas-gainsborough_a-peasant-girl-with-dog-and-jug-1785__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Faint, washed-out rendering; poor style transfer with minimal Renaissance texture or color depth. Structure is preserved but overly blurred.",5,5,5,"Excellent match to Early Renaissance style: rich earth tones, soft chiaroscuro, and painterly brushwork. Structure fully preserved with no artifacts.",3,4,3,"Moderate style transfer with some Renaissance-like haze and color, but lacks depth and detail. Minor smudging artifacts around edges."
Early_Renaissance__leonardo-da-vinci_study-of-the-effect-of-light-on-a-profile-head-facsimile__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,4,2,3,3,"Faint, washed-out output; minimal style transfer, structure partially preserved but heavily degraded by noise and low contrast.",5,5,4,"Strong minimalism applied via color blocking and simplified forms; source structure (head, rays, text) clearly preserved with clean edges and no major artifacts.",3,4,5,Very clean output with minimal artifacts; structure well-preserved but style transfer is weak — appears mostly as a faded version of source without strong minimalism.
Early_Renaissance__leonardo-da-vinci_studies-of-a-bewalking__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Faint, washed-out output with minimal stylistic interpretation; structure is preserved but lacks clarity and artistic intent.",5,5,5,Strong minimalist geometric style applied cleanly; structure well-preserved with no visible artifacts or distortions.,2,3,2,"Similar to LBM — faint, low-contrast output with minimal stylistic transformation; structure barely discernible."
Impressionism__william-merritt-chase_at-the-boat-landing__to__Impressionism,Impressionism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Very faint impressionistic texture; lacks brushwork and color richness. Structure preserved but overly washed out.,5,5,5,"Strong Impressionist style with visible brushstrokes, vibrant colors, and atmospheric sky. Excellent structure retention and minimal artifacts.",3,4,3,Moderate impressionistic feel with some color variation and soft edges. Slight over-smoothing and less dynamic than Seedream.
Rococo__bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar__to__Rococo,Rococo,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very weak Rococo style; heavy gray wash and edge artifacts obscure content. Structure partially preserved but degraded by noise.,5,5,5,Excellent Rococo framing and ornamental detail; source structure fully preserved with clean rendering and no visible artifacts.,2,4,3,Structure well preserved but style is minimal — mostly grayscale sketch with faint Rococo hints. Some edge artifacts present.
Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Minimal style transfer; output nearly identical to source. Fails to apply Early Renaissance characteristics. Some color shift but no meaningful stylistic adaptation.,5,5,5,"Excellent application of Early Renaissance style: warm chiaroscuro, volumetric modeling, and painterly texture. Structure perfectly preserved. No artifacts or distortions.",3,4,3,"Moderate style transfer with some Renaissance-like lighting and texture, but less coherent than Seedream. Slight over-smoothing and minor color bleeding near edges. Structure mostly intact."
Minimalism__ruth-vollmer_trimer-monomer-dimer-1965__to__Early_Renaissance,Minimalism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,"Very pale, almost monochromatic output; lacks Renaissance color and texture. Structure is preserved but overly smooth and plastic-like. Minimal artifacts but poor stylistic fidelity.",5,5,5,"Excellent match to Early Renaissance palette (warm earth tones, soft shadows). Object structure perfectly preserved with realistic metallic sheen. No visible artifacts or distortions.",3,4,4,Better than LBM in color but still too cool-toned and lacks Renaissance warmth. Structure is well-preserved with slight edge artifacts. Some noise in background but acceptable.
Early_Renaissance__benozzo-gozzoli_the-school-of-tagaste-1465-1__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly washed out, loses color and detail; minimalism not clearly expressed beyond blurring.",5,5,5,"Excellent preservation of structure and composition; clean, stylized minimalism with bold colors and simplified forms.",2,3,2,"Similar to LBM-Knee_e13; faded, low contrast, lacks stylistic intent and clarity."
Minimalism__richard-tuttle_relative-to-our-society-1990__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,EdgeGated_e12,4,1,5,5,No style transfer applied; identical to source.,5,3,3,"Strong Ukiyo-e aesthetic with gradient sky and muted tones, but structure is slightly distorted and artifacts visible in object boundaries.",2,5,5,"Structure perfectly preserved with minimal artifacts, but style transfer is very subtle and lacks clear Ukiyo-e characteristics."
Impressionism__john-singer-sargent_lake-in-the-tyrol__to__Early_Renaissance,Impressionism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very washed-out, lacks Renaissance color depth and texture; structure is preserved but overly blurred.",5,5,5,Excellent match to Early Renaissance palette and brushwork; structure is sharp and faithful; no visible artifacts.,3,4,3,Better than LBM but still too hazy and desaturated; structure is mostly preserved with minor softness.
Impressionism__alfred-sisley_the-banks-of-the-oise-1878__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very weak Rococo style transfer; borders are noisy and unrefined; structure is preserved but lacks stylistic integration.,5,5,5,"Excellent Rococo aesthetic with ornate frame, soft brushwork, and harmonious color palette; source structure perfectly preserved; no visible artifacts.",3,4,3,Moderate Rococo influence with some decorative framing; structure well maintained; minor edge artifacts and inconsistent texture application.
Impressionism__antoine-blanchard_place-de-la-madeleine-hiver__to__Impressionism,Impressionism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,3,4,3,Moderate impressionistic brushwork but overly washed-out and low contrast; some structural clarity retained but lacks vibrancy and stylistic fidelity.,5,5,5,"Excellent impressionist rendering with rich color harmony, preserved architectural and figure structure, minimal artifacts, and strong stylistic alignment with target.",4,4,4,"Good impressionist texture and edge definition; slightly muted palette compared to Seedream, but well-controlled artifacts and solid structure."
Early_Renaissance__carlo-crivelli_piet-1__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Faint, washed-out output with minimal stylistic abstraction; structure is preserved but lacks clarity and artistic intent. Artifacts include blurring and loss of detail.",5,5,5,"Strong minimalism achieved through bold color blocking, simplified forms, and clean composition. Structure is well-preserved with clear figure placement and spatial hierarchy. No visible artifacts.",3,4,3,"Moderate minimalism with some edge-based simplification, but retains too much texture and color variation. Structure is mostly intact but slightly distorted. Minor artifacts in edge blending."
Impressionism__claude-monet_palazzo-contarini-2__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,"Very faint, washed-out style; lacks Ukiyo-e characteristics. Structure preserved but overly blurred.",5,5,5,Excellent Ukiyo-e style transfer with clear color blocking and line work. Structure perfectly preserved. No visible artifacts.,2,4,3,Similar to LBM — very pale and indistinct style. Structure intact but style is not convincingly Ukiyo-e.
Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464__to__Early_Renaissance,Early_Renaissance,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Faint, washed-out style transfer; architectural structure partially preserved but colors and textures lack Renaissance richness; noticeable blurring and loss of detail.",5,5,5,"Excellent Early Renaissance style match with rich color palette, clear architectural elements, and faithful preservation of source composition; minimal artifacts.",3,4,3,Moderate style transfer with some Renaissance characteristics; structure mostly intact but slightly over-smoothed; minor artifacts in texture and color blending.
Impressionism__claude-monet_rouen-cathedral-the-portal-at-midday__to__Early_Renaissance,Impressionism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; output resembles a degraded or faded version of source with no clear Early Renaissance characteristics. Structure is partially preserved but obscured by noise and color wash. Heavy artifacts and lack of stylistic coherence.,5,5,5,"Excellent Early Renaissance style: rich pigments, chiaroscuro, detailed architecture matching target reference. Source structure (arches, towers) is faithfully preserved and enhanced. No visible artifacts; clean, painterly finish.",2,3,2,"Minimal style transfer; output appears as a washed-out, textured overlay on source. Some structural edges are retained but lack definition. Artifacts include blotchy color patches and loss of detail. Fails to evoke Early Renaissance aesthetics."
Early_Renaissance__andrea-mantegna_the-circumcision-of-christ-1464__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed-out; minimalism not clearly expressed, structure partially preserved but lacks clarity.",5,5,5,"Excellent minimalism with clean lines, bold color blocks, and clear architectural structure; no visible artifacts.",3,4,3,Moderate minimalism with some edge preservation; slight smudging and color bleed reduce artifact control.
Rococo__antoine-watteau_the-delicate-musician__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Very faint, washed-out style; lacks Ukiyo-e characteristics. Structure is preserved but overly blurred. Heavy artifacts and loss of detail.",5,5,5,"Excellent Ukiyo-e style transfer with clear line work, color palette, and compositional elements. Source structure (pose, instrument, bench) is well-preserved. Minimal artifacts.",2,3,2,Similar to LBM — very faint and indistinct. Fails to convey Ukiyo-e style. Structure is somewhat preserved but degraded by noise and blur. High artifact presence.
Rococo__thomas-gainsborough_john-plampin__to__Impressionism,Rococo,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,3,4,3,Moderate impressionistic brushwork but overly hazy; structure preserved but lacks color vibrancy and stylistic fidelity to target.,5,5,5,"Excellent match to Impressionist style with rich color, visible brushstrokes, and full structural integrity; minimal artifacts.",2,3,2,Overly washed-out and blurry; poor color reproduction and visible smudging artifacts; weak stylistic alignment.
Impressionism__augustus-john_proven-al-landscape__to__Minimalism,Impressionism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,3,"Faint, washed-out output with minimal stylistic abstraction; retains source structure but lacks clear minimalism.",5,5,5,"Strong geometric abstraction, clean color blocks, and preserved composition — excellent minimalism with no artifacts.",2,3,4,Similar to LBM — overly soft and indistinct; structure is somewhat retained but style is not clearly minimal.
